Id,SalePrice
2169,196329.39
2170,222727.98
2171,148765.69
2172,139526.33
2173,182541.06
2174,230601.66
2175,319214.62
2176,303586.16
2177,241671.92
2178,212482.84
2179,143348.92
2180,249947.4
2181,202928.44
2182,220312.9
2183,202022.94
2184,120690.734
2185,126080.625
2186,164178.5
2187,154627.8
2188,161017.89
2189,288735.25
2190,97004.414
2191,95768.67
2192,108671.164
2193,103675.39
2194,102026.125
2195,111018.37
2196,108362.21
2197,113165.305
2198,170513.84
2199,186987.92
2200,128837.97
2201,121092.53
2202,186205.92
2203,119915.97
2204,168653.64
2205,107462.32
2206,140383.34
2207,195998.17
2208,252762.75
2209,225446.28
2210,127032.97
2211,130686.48
2212,121461.195
2213,86215.82
2214,137849.47
2215,104566.96
2216,131353.42
2217,85666.76
2218,88219.52
2219,92041.31
2220,67525.37
2221,262077.64
2222,278864.78
2223,289778.94
2224,215579.33
2225,104303.27
2226,194431.47
2227,206555.52
2228,276330.66
2229,250158.94
2230,154307.81
2231,210009.36
2232,187600.62
2233,158392.47
2234,251726.98
2235,213372.22
2236,277026.47
2237,346899.34
2238,214181.45
2239,83215.7
2240,168134.45
2241,144253.2
2242,128765.58
2243,127906.13
2244,122036.195
2245,94341.086
2246,144353.11
2247,121707.4
2248,132763.86
2249,128568.97
2250,132673.94
2251,121901.086
2252,175012.66
2253,148791.39
2254,167204.44
2255,201704.23
2256,182176.69
2257,225782.11
2258,167446.97
2259,180934.66
2260,158321.94
2261,179439.84
2262,216340.45
2263,343033.16
2264,435958.4
2265,192186.72
2266,280560.6
2267,416063.6
2268,380734.44
2269,161346.47
2270,196249.42
2271,225577.05
2272,206645.19
2273,168067.52
2274,207810.95
2275,171187.02
2276,176528.48
2277,187942.64
2278,159831.92
2279,132109.19
2280,125373.7
2281,179386.17
2282,193238.23
2283,98280.234
2284,100515.0
2285,150446.34
2286,124268.13
2287,340947.6
2288,269296.8
2289,361233.7
2290,411387.72
2291,303180.34
2292,432650.0
2293,426105.2
2294,370975.7
2295,448281.03
2296,278597.12
2297,302692.5
2298,322278.38
2299,355010.62
2300,353693.75
2301,270940.06
2302,263423.97
2303,246612.23
2304,241444.33
2305,187052.47
2306,192270.88
2307,202497.55
2308,234233.72
2309,288846.4
2310,203904.89
2311,221549.48
2312,186716.19
2313,183119.88
2314,186706.88
2315,173222.89
2316,197162.27
2317,201141.75
2318,177376.19
2319,181122.34
2320,187423.67
2321,267365.72
2322,194999.23
2323,183674.8
2324,171550.9
2325,203866.8
2326,172070.9
2327,214438.86
2328,220272.52
2329,191002.05
2330,185720.25
2331,354612.03
2332,385861.03
2333,341919.12
2334,264494.7
2335,265181.12
2336,320157.6
2337,205189.05
2338,291757.28
2339,204490.19
2340,402616.22
2341,221490.38
2342,244280.62
2343,239537.64
2344,234623.14
2345,236808.84
2346,204553.06
2347,206194.86
2348,227036.69
2349,184370.67
2350,273459.94
2351,248926.86
2352,263146.44
2353,279291.34
2354,126972.88
2355,154051.89
2356,159802.6
2357,205187.42
2358,194119.88
2359,141210.66
2360,122032.84
2361,145524.28
2362,291888.4
2363,139563.23
2364,185256.17
2365,239543.23
2366,189264.27
2367,227264.97
2368,214260.23
2369,218499.22
2370,164082.4
2371,163124.7
2372,184302.4
2373,290588.84
2374,320177.28
2375,273790.03
2376,294325.22
2377,326942.47
2378,143170.1
2379,222330.53
2380,140484.25
2381,167213.58
2382,212544.11
2383,220551.7
2384,251539.11
2385,165129.25
2386,140962.47
2387,136304.84
2388,104228.0
2389,121599.195
2390,142368.23
2391,133882.19
2392,114624.38
2393,163463.1
2394,131696.08
2395,227988.62
2396,157076.19
2397,212677.9
2398,137194.7
2399,80663.96
2400,89177.82
2401,128547.85
2402,134559.39
2403,129253.43
2404,153348.12
2405,151425.2
2406,143437.17
2407,118882.36
2408,142957.61
2409,127298.336
2410,196123.31
2411,115763.98
2412,155625.92
2413,119593.16
2414,134496.48
2415,123262.7
2416,123607.02
2417,130618.305
2418,146495.58
2419,116420.75
2420,133729.67
2421,160777.81
2422,118166.52
2423,90536.19
2424,154672.34
2425,318416.9
2426,146653.55
2427,122625.21
2428,182404.45
2429,121575.56
2430,133758.22
2431,118120.63
2432,134330.53
2433,137548.98
2434,135205.53
2435,149565.86
2436,112110.79
2437,110960.086
2438,123128.74
2439,109709.67
2440,116254.8
2441,115653.484
2442,112234.086
2443,157545.12
2444,133488.31
2445,89777.69
2446,158002.73
2447,201950.03
2448,136535.72
2449,113361.125
2450,152256.94
2451,131135.48
2452,244200.06
2453,104820.06
2454,124796.39
2455,131807.23
2456,127296.164
2457,122586.76
2458,169636.27
2459,113481.805
2460,143677.61
2461,125775.86
2462,145153.89
2463,111401.266
2464,191012.58
2465,128853.93
2466,111029.98
2467,150309.31
2468,99786.55
2469,79757.45
2470,188695.34
2471,252286.05
2472,178897.9
2473,122761.11
2474,90225.72
2475,284207.94
2476,118587.46
2477,123586.95
2478,164931.89
2479,112975.65
2480,166922.56
2481,138282.16
2482,132924.97
2483,109094.67
2484,135503.1
2485,136211.95
2486,153865.81
2487,202620.1
2488,186416.52
2489,152023.02
2490,167027.05
2491,111917.3
2492,178576.53
2493,145195.62
2494,172602.4
2495,112835.945
2496,248460.3
2497,150497.2
2498,118015.38
2499,83352.54
2500,148513.78
2501,136308.19
2502,160439.6
2503,112534.67
2504,198363.4
2505,221909.94
2506,277791.62
2507,312925.72
2508,277949.0
2509,234888.2
2510,231982.25
2511,195169.66
2512,209762.6
2513,227789.56
2514,306159.88
2515,160786.12
2516,177056.92
2517,149965.47
2518,150612.31
2519,218047.6
2520,214821.36
2521,193249.62
2522,225085.55
2523,126407.06
2524,137934.31
2525,147707.69
2526,132839.23
2527,120022.96
2528,129950.78
2529,137903.77
2530,131491.83
2531,255802.47
2532,229387.14
2533,198352.52
2534,227574.56
2535,314559.8
2536,259087.28
2537,280679.66
2538,186373.4
2539,203583.92
2540,178749.08
2541,187761.98
2542,172858.98
2543,135980.3
2544,129169.57
2545,139579.03
2546,135173.81
2547,145038.22
2548,150397.88
2549,174267.58
2550,818655.6
2551,147240.44
2552,144920.48
2553,93957.47
2554,88101.23
2555,132443.77
2556,103709.13
2557,112992.43
2558,101473.78
2559,117887.41
2560,147971.9
2561,137334.02
2562,142944.03
2563,143892.12
2564,201267.62
2565,125670.16
2566,133423.1
2567,120135.06
2568,217099.94
2569,208113.27
2570,133019.3
2571,175485.4
2572,162540.81
2573,203551.7
2574,250336.25
2575,126397.26
2576,117916.31
2577,122698.42
2578,106070.88
2579,72130.77
2580,94309.99
2581,130012.81
2582,130731.65
2583,300677.44
2584,169043.8
2585,195100.89
2586,250086.69
2587,214000.31
2588,160113.7
2589,151082.03
2590,229266.72
2591,209018.5
2592,216448.03
2593,251550.69
2594,183150.64
2595,186668.52
2596,340411.47
2597,185044.67
2598,263220.2
2599,348149.2
2600,196891.05
2601,169659.53
2602,80160.34
2603,96099.39
2604,91496.414
2605,74146.586
2606,148141.36
2607,219343.1
2608,232324.83
2609,157210.78
2610,130187.64
2611,131981.36
2612,150690.23
2613,135306.52
2614,140388.62
2615,158844.19
2616,157020.33
2617,178774.02
2618,221070.89
2619,202476.72
2620,188954.36
2621,180150.1
2622,199303.45
2623,233400.05
2624,316056.66
2625,246851.48
2626,183165.52
2627,174822.86
2628,424817.1
2629,434544.84
2630,338568.22
2631,430913.03
2632,335287.34
2633,303670.38
2634,395790.9
2635,163517.08
2636,200030.75
2637,182939.05
2638,274733.2
2639,196098.48
2640,155718.78
2641,121002.12
2642,199276.2
2643,108197.86
2644,126026.58
2645,102970.26
2646,98065.83
2647,102497.18
2648,165013.8
2649,149214.12
2650,159408.9
2651,144220.64
2652,385196.1
2653,252780.16
2654,236781.64
2655,375628.88
2656,319259.28
2657,339544.78
2658,288812.47
2659,300472.03
2660,326846.3
2661,351852.5
2662,356336.88
2663,294500.5
2664,269467.53
2665,346033.8
2666,289095.38
2667,166546.17
2668,188910.67
2669,173978.72
2670,296735.7
2671,189293.1
2672,197077.0
2673,221053.08
2674,230077.1
2675,170181.9
2676,200409.11
2677,197708.31
2678,265687.8
2679,280945.6
2680,286182.94
2681,396262.22
2682,337112.28
2683,423854.72
2684,308152.72
2685,373523.75
2686,243366.33
2687,297347.4
2688,213629.2
2689,199028.5
2690,404923.0
2691,187759.14
2692,104032.87
2693,198634.19
2694,110681.38
2695,196832.9
2696,186352.7
2697,203554.34
2698,197717.47
2699,177235.78
2700,161081.33
2701,162996.14
2702,112755.29
2703,131230.27
2704,146284.97
2705,122351.25
2706,124157.38
2707,127960.81
2708,127605.93
2709,90894.73
2710,135115.61
2711,325957.16
2712,398101.2
2713,182257.42
2714,147067.23
2715,166597.05
2716,147881.6
2717,193009.94
2718,220807.58
2719,157233.97
2720,181851.72
2721,133419.3
2722,164078.3
2723,173749.4
2724,127514.24
2725,132855.77
2726,148434.45
2727,225969.08
2728,197161.05
2729,146653.83
2730,144300.61
2731,131610.23
2732,143300.9
2733,173570.2
2734,156795.05
2735,127407.29
2736,160191.78
2737,112069.95
2738,131209.25
2739,163976.55
2740,138285.2
2741,148423.42
2742,160230.12
2743,150942.61
2744,159849.78
2745,151287.64
2746,128502.57
2747,160249.05
2748,125026.37
2749,131516.03
2750,143726.0
2751,131145.9
2752,210313.52
2753,162489.48
2754,264378.25
2755,129793.83
2756,92366.66
2757,86813.77
2758,90465.86
2759,153312.02
2760,150504.8
2761,150578.03
2762,150944.86
2763,236541.06
2764,146620.8
2765,336267.66
2766,133276.33
2767,84650.02
2768,84747.29
2769,122704.36
2770,142448.78
2771,119468.97
2772,102166.805
2773,183777.42
2774,142219.45
2775,141170.98
2776,159293.95
2777,136869.58
2778,140533.42
2779,133283.84
2780,110840.95
2781,112485.46
2782,107391.5
2783,101926.28
2784,128326.63
2785,138966.31
2786,65521.85
2787,140666.1
2788,97826.19
2789,181299.58
2790,111423.74
2791,110678.76
2792,83623.58
2793,190594.62
2794,95027.67
2795,116838.016
2796,108199.12
2797,234318.11
2798,127547.586
2799,116540.66
2800,86178.19
2801,116990.58
2802,136265.66
2803,143561.22
2804,139036.47
2805,117823.02
2806,90994.53
2807,175827.47
2808,163580.75
2809,145122.78
2810,133242.52
2811,197459.02
2812,154365.2
2813,142107.84
2814,137518.61
2815,123930.414
2816,267257.38
2817,172072.25
2818,131560.97
2819,132059.27
2820,145449.61
2821,138164.7
2822,214389.67
2823,413893.84
2824,204737.08
2825,134008.75
2826,135883.92
2827,150361.7
2828,244554.28
2829,246467.0
2830,239946.33
2831,177682.11
2832,263516.03
2833,295779.97
2834,215139.34
2835,205136.73
2836,204460.22
2837,171766.53
2838,146090.83
2839,188040.73
2840,199695.38
2841,203331.94
2842,233919.69
2843,156628.3
2844,178657.16
2845,122669.05
2846,211479.48
2847,203901.34
2848,236484.58
2849,212903.92
2850,304988.72
2851,235238.61
2852,238065.05
2853,231440.67
2854,146976.36
2855,205876.23
2856,207717.42
2857,193242.12
2858,215096.47
2859,135689.6
2860,150475.66
2861,131708.06
2862,209764.03
2863,129697.08
2864,251014.73
2865,148506.72
2866,139262.34
2867,112588.95
2868,106090.35
2869,133484.14
2870,140766.03
2871,88351.29
2872,64162.82
2873,113970.47
2874,126035.98
2875,123332.445
2876,208682.75
2877,124651.98
2878,173323.52
2879,150374.5
2880,111946.12
2881,146365.2
2882,175306.94
2883,173512.77
2884,230627.52
2885,172184.97
2886,235902.7
2887,118579.305
2888,131094.53
2889,81764.05
2890,99494.89
2891,139012.19
2892,86753.17
2893,105398.13
2894,84091.31
2895,300365.8
2896,295254.53
2897,210683.48
2898,143332.83
2899,209623.34
2900,162670.53
2901,220364.33
2902,196308.81
2903,334463.44
2904,336981.66
2905,106354.1
2906,200317.94
2907,108801.805
2908,128902.055
2909,138389.95
2910,113143.555
2911,78350.6
2912,160619.8
2913,86868.914
2914,97562.66
2915,104030.3
2916,81188.27
2917,189530.7
2918,102613.63
2919,240460.95
